"product_title","product_url","product_image","product_price","product_size","product_color","amazon_title","amazon_url","amazon_image","amazon_category","brand","amazon_size","amazon_color","asin","amazon_pack","buy_box_current_price","buy_box_90_days_avg_price"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Work RB4035 Men's Sublite Cushion Work","https://www.amazon.com/dp/B07T2SWGR7","https://m.media-amazon.com/images/I/31fGHnl10VL.jpg;https://m.media-amazon.com/images/I/41eM8wueaSL.jpg;https://m.media-amazon.com/images/I/418MrgYFxtL.jpg;https://m.media-amazon.com/images/I/41XiN5ZG7qL.jpg;https://m.media-amazon.com/images/I/21Wr0kzVEJL.jpg;https://m.media-amazon.com/images/I/31xptjdjGYL.jpg;https://m.media-amazon.com/images/I/21zhVzfuarL.jpg","Clothing, Shoes & Jewelry","Reebok","12 Wide","Black","B07T2SWGR7","0","104.95","100.84"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Work RB4035 Men's Sublite Cushion Work","https://www.amazon.com/dp/B084J7CQDL","https://m.media-amazon.com/images/I/31fGHnl10VL.jpg;https://m.media-amazon.com/images/I/41eM8wueaSL.jpg;https://m.media-amazon.com/images/I/418MrgYFxtL.jpg;https://m.media-amazon.com/images/I/41XiN5ZG7qL.jpg;https://m.media-amazon.com/images/I/21Wr0kzVEJL.jpg;https://m.media-amazon.com/images/I/31xptjdjGYL.jpg;https://m.media-amazon.com/images/I/21zhVzfuarL.jpg","Clothing, Shoes & Jewelry","Reebok","5","Black","B084J7CQDL","1","104.95","100.85"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Work RB4035 Men's Sublite Cushion Work","https://www.amazon.com/dp/B07T4YVW8F","https://m.media-amazon.com/images/I/31fGHnl10VL.jpg;https://m.media-amazon.com/images/I/41eM8wueaSL.jpg;https://m.media-amazon.com/images/I/418MrgYFxtL.jpg;https://m.media-amazon.com/images/I/41XiN5ZG7qL.jpg;https://m.media-amazon.com/images/I/21Wr0kzVEJL.jpg;https://m.media-amazon.com/images/I/31xptjdjGYL.jpg;https://m.media-amazon.com/images/I/21zhVzfuarL.jpg","Clothing, Shoes & Jewelry","Reebok","10.5","Black","B07T4YVW8F","1","104.95","100.59"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Work RB4035 Men's Sublite Cushion Work","https://www.amazon.com/dp/B083QZQ2D2","https://m.media-amazon.com/images/I/31fGHnl10VL.jpg;https://m.media-amazon.com/images/I/41eM8wueaSL.jpg;https://m.media-amazon.com/images/I/418MrgYFxtL.jpg;https://m.media-amazon.com/images/I/41XiN5ZG7qL.jpg;https://m.media-amazon.com/images/I/21Wr0kzVEJL.jpg;https://m.media-amazon.com/images/I/31xptjdjGYL.jpg;https://m.media-amazon.com/images/I/21zhVzfuarL.jpg","Clothing, Shoes & Jewelry","Reebok","4.5","Black","B083QZQ2D2","0","104.95","100.58"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Work RB4035 Men's Sublite Cushion Work","https://www.amazon.com/dp/B07T2SVJV2","https://m.media-amazon.com/images/I/31fGHnl10VL.jpg;https://m.media-amazon.com/images/I/41eM8wueaSL.jpg;https://m.media-amazon.com/images/I/418MrgYFxtL.jpg;https://m.media-amazon.com/images/I/41XiN5ZG7qL.jpg;https://m.media-amazon.com/images/I/21Wr0kzVEJL.jpg;https://m.media-amazon.com/images/I/31xptjdjGYL.jpg;https://m.media-amazon.com/images/I/21zhVzfuarL.jpg","Clothing, Shoes & Jewelry","Reebok","15","Black","B07T2SVJV2","0","104.95","100.75"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Work RB4035 Men's Sublite Cushion Work","https://www.amazon.com/dp/B083G2MYXZ","https://m.media-amazon.com/images/I/31fGHnl10VL.jpg;https://m.media-amazon.com/images/I/41eM8wueaSL.jpg;https://m.media-amazon.com/images/I/418MrgYFxtL.jpg;https://m.media-amazon.com/images/I/41XiN5ZG7qL.jpg;https://m.media-amazon.com/images/I/21Wr0kzVEJL.jpg;https://m.media-amazon.com/images/I/31xptjdjGYL.jpg;https://m.media-amazon.com/images/I/21zhVzfuarL.jpg","Clothing, Shoes & Jewelry","Reebok","5 Wide","Black","B083G2MYXZ","1","104.95","100.69"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Work RB4035 Men's Sublite Cushion Work","https://www.amazon.com/dp/B07SZNT1DZ","https://m.media-amazon.com/images/I/31fGHnl10VL.jpg;https://m.media-amazon.com/images/I/41eM8wueaSL.jpg;https://m.media-amazon.com/images/I/418MrgYFxtL.jpg;https://m.media-amazon.com/images/I/41XiN5ZG7qL.jpg;https://m.media-amazon.com/images/I/21Wr0kzVEJL.jpg;https://m.media-amazon.com/images/I/31xptjdjGYL.jpg;https://m.media-amazon.com/images/I/21zhVzfuarL.jpg","Clothing, Shoes & Jewelry","Reebok","13","Black","B07SZNT1DZ","0","104.95","100.86"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Work RB4035 Men's Sublite Cushion Work","https://www.amazon.com/dp/B07T4VLQKP","https://m.media-amazon.com/images/I/71EgaujFfbL.jpg;https://m.media-amazon.com/images/I/71wdkCvrxBL.jpg;https://m.media-amazon.com/images/I/71SsEn+In2L.jpg;https://m.media-amazon.com/images/I/71cwHD1qA2L.jpg;https://m.media-amazon.com/images/I/61HWIDHHISL.jpg;https://m.media-amazon.com/images/I/71xeZIAEHvL.jpg;https://m.media-amazon.com/images/I/611UUYjlR+L.jpg","Clothing, Shoes & Jewelry","Reebok","14","Black","B07T4VLQKP","0","104.95","101.16"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Work RB4035 Men's Sublite Cushion Work","https://www.amazon.com/dp/B07T3SG9BL","https://m.media-amazon.com/images/I/31fGHnl10VL.jpg;https://m.media-amazon.com/images/I/41eM8wueaSL.jpg;https://m.media-amazon.com/images/I/418MrgYFxtL.jpg;https://m.media-amazon.com/images/I/41XiN5ZG7qL.jpg;https://m.media-amazon.com/images/I/21Wr0kzVEJL.jpg;https://m.media-amazon.com/images/I/31xptjdjGYL.jpg;https://m.media-amazon.com/images/I/21zhVzfuarL.jpg","Clothing, Shoes & Jewelry","Reebok","9","Black","B07T3SG9BL","0","104.95","100.71"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Work RB4035 Men's Sublite Cushion Work","https://www.amazon.com/dp/B07T4VDZ63","https://m.media-amazon.com/images/I/31fGHnl10VL.jpg;https://m.media-amazon.com/images/I/41eM8wueaSL.jpg;https://m.media-amazon.com/images/I/418MrgYFxtL.jpg;https://m.media-amazon.com/images/I/41XiN5ZG7qL.jpg;https://m.media-amazon.com/images/I/21Wr0kzVEJL.jpg;https://m.media-amazon.com/images/I/31xptjdjGYL.jpg;https://m.media-amazon.com/images/I/21zhVzfuarL.jpg","Clothing, Shoes & Jewelry","Reebok","9 Wide","Black","B07T4VDZ63","2","104.95","100.37"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Work RB4046 Men's Sublite Cushion Work Safety Toe","https://www.amazon.com/dp/B07WK6GN1Z","https://m.media-amazon.com/images/I/31OxfG83HLL.jpg;https://m.media-amazon.com/images/I/31NxTohKGyL.jpg;https://m.media-amazon.com/images/I/31rLk-TFMxL.jpg;https://m.media-amazon.com/images/I/31GPKnD8-AL.jpg","Clothing, Shoes & Jewelry","Reebok","8.5","Black","B07WK6GN1Z","0","129.99","124.36"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Work RB4035 Men's Sublite Cushion Work","https://www.amazon.com/dp/B083G3S1H5","https://m.media-amazon.com/images/I/71EgaujFfbL.jpg;https://m.media-amazon.com/images/I/71wdkCvrxBL.jpg;https://m.media-amazon.com/images/I/71SsEn+In2L.jpg;https://m.media-amazon.com/images/I/71cwHD1qA2L.jpg;https://m.media-amazon.com/images/I/61HWIDHHISL.jpg;https://m.media-amazon.com/images/I/71xeZIAEHvL.jpg;https://m.media-amazon.com/images/I/611UUYjlR+L.jpg","Clothing, Shoes & Jewelry","Reebok","4","Black","B083G3S1H5","1","104.95","100.87"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Work RB4035 Men's Sublite Cushion Work","https://www.amazon.com/dp/B07SZNTGSK","https://m.media-amazon.com/images/I/31fGHnl10VL.jpg;https://m.media-amazon.com/images/I/41eM8wueaSL.jpg;https://m.media-amazon.com/images/I/418MrgYFxtL.jpg;https://m.media-amazon.com/images/I/41XiN5ZG7qL.jpg;https://m.media-amazon.com/images/I/21Wr0kzVEJL.jpg;https://m.media-amazon.com/images/I/31xptjdjGYL.jpg;https://m.media-amazon.com/images/I/21zhVzfuarL.jpg","Clothing, Shoes & Jewelry","Reebok","11.5 Wide","Black","B07SZNTGSK","0","104.95","100.88"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Work RB4035 Men's Sublite Cushion Work","https://www.amazon.com/dp/B07T3V45VT","https://m.media-amazon.com/images/I/31fGHnl10VL.jpg;https://m.media-amazon.com/images/I/41eM8wueaSL.jpg;https://m.media-amazon.com/images/I/418MrgYFxtL.jpg;https://m.media-amazon.com/images/I/41XiN5ZG7qL.jpg;https://m.media-amazon.com/images/I/21Wr0kzVEJL.jpg;https://m.media-amazon.com/images/I/31xptjdjGYL.jpg;https://m.media-amazon.com/images/I/21zhVzfuarL.jpg","Clothing, Shoes & Jewelry","Reebok","7","Black","B07T3V45VT","0","104.95","100.98"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Work RB3401 Men's Trailgrip Work Safety Toe","https://www.amazon.com/dp/B07M6MNY74","https://m.media-amazon.com/images/I/31LDogl2mHL.jpg;https://m.media-amazon.com/images/I/41w-kOwWscL.jpg;https://m.media-amazon.com/images/I/41e5z9o22ML.jpg;https://m.media-amazon.com/images/I/417Dy6yCoKL.jpg;https://m.media-amazon.com/images/I/31FbEWJcPZL.jpg","Clothing, Shoes & Jewelry","Reebok","11","Black","B07M6MNY74","1","122.5","117.35"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Work RB4035 Men's Sublite Cushion Work","https://www.amazon.com/dp/B07T3V3WXZ","https://m.media-amazon.com/images/I/31fGHnl10VL.jpg;https://m.media-amazon.com/images/I/41eM8wueaSL.jpg;https://m.media-amazon.com/images/I/418MrgYFxtL.jpg;https://m.media-amazon.com/images/I/41XiN5ZG7qL.jpg;https://m.media-amazon.com/images/I/21Wr0kzVEJL.jpg;https://m.media-amazon.com/images/I/31xptjdjGYL.jpg;https://m.media-amazon.com/images/I/21zhVzfuarL.jpg","Clothing, Shoes & Jewelry","Reebok","11","Black","B07T3V3WXZ","1","104.95","100.77"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Work RB4035 Men's Sublite Cushion Work","https://www.amazon.com/dp/B07T3VK5JN","https://m.media-amazon.com/images/I/31fGHnl10VL.jpg;https://m.media-amazon.com/images/I/41eM8wueaSL.jpg;https://m.media-amazon.com/images/I/418MrgYFxtL.jpg;https://m.media-amazon.com/images/I/41XiN5ZG7qL.jpg;https://m.media-amazon.com/images/I/21Wr0kzVEJL.jpg;https://m.media-amazon.com/images/I/31xptjdjGYL.jpg;https://m.media-amazon.com/images/I/21zhVzfuarL.jpg","Clothing, Shoes & Jewelry","Reebok","7.5 Wide","Black","B07T3VK5JN","1","104.95","100.93"
"Reebok Women's Performance Lightweight Ankle Socks, 10-Pack","https://www.walmart.com/ip/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack/1204416878","https://i5.walmartimages.com/seo/Reebok-Women-s-Performance-Lightweight-Ankle-Socks-10-Pack_b48f3315-4fe2-430e-99fc-4f803c2b21f8.368b705aeca3e1fe4c487b5f2e1f7cae.jpeg","11.23","4-9","White","Reebok Women's Classic Nylon Walking Shoe, Fierce Gold/White, 7.5 M US","https://www.amazon.com/dp/B077ZFCYHC","https://m.media-amazon.com/images/I/31nIapDzbpL.jpg;https://m.media-amazon.com/images/I/41WqmJDUdaL.jpg;https://m.media-amazon.com/images/I/41reXWiMyjL.jpg","Clothing, Shoes & Jewelry","Reebok","7.5","Fierce Gold/White","B077ZFCYHC","0","79.26","60.44"
